datetime,container_id,fruit,origin_city,destination_market,temperature,humidity,pressure,wind_speed,rainfall,aqi,weather_status,spoilage_rate,shelf_life_days,risk_level,estimated_loss,arbitrage_savings,recommendation
2025-03-03 11:00:00,C133,Banana,Pune,Chennai,18,52,1034,12.0,86.5,302,Clear,14,6,Medium,40474,18080,Monitor Shipment
2025-03-03 12:00:00,C207,Orange,Lucknow,Bengaluru,41,74,1016,22.9,119.9,90,Sunny,8,8,Low,6278,4162,Continue Route
2025-03-03 13:00:00,C071,Mango,Hyderabad,Chennai,34,70,1012,13.4,45.5,204,Sunny,11,7,Low,12950,2870,Continue Route
2025-03-03 14:00:00,C244,Orange,Mumbai,Delhi,37,74,1026,16.0,109.2,91,Sunny,20,4,Medium,35677,12371,Monitor Shipment
2025-03-03 15:00:00,C260,Banana,Delhi,Pune,23,87,1021,22.6,73.2,93,Rainy,30,1,High,130297,30851,Redirect to Nearby Market
2025-03-03 16:00:00,C023,Banana,Delhi,Mumbai,30,43,981,7.0,35.8,279,Sunny,20,4,Medium,35467,5238,Monitor Shipment
2025-03-03 17:00:00,C255,Banana,Kolkata,Mumbai,38,50,997,18.0,45.7,108,Rainy,17,5,Medium,24170,16371,Monitor Shipment
2025-03-03 18:00:00,C288,Avocado,Mumbai,Chennai,37,52,1009,15.1,86.0,145,Rainy,22,3,High,123972,63513,Redirect to Nearby Market
2025-03-03 19:00:00,C084,Mango,Delhi,Bengaluru,32,63,1021,11.7,55.3,165,Rainy,14,6,Medium,26457,12122,Monitor Shipment
2025-03-03 20:00:00,C137,Mango,Hyderabad,Pune,32,28,986,5.0,119.0,318,Storm,24,2,High,101438,77949,Redirect to Nearby Market
2025-03-03 21:00:00,C078,Banana,Kolkata,Chennai,23,88,994,15.0,112.3,347,Storm,9,7,Low,11082,4290,Continue Route
2025-03-03 22:00:00,C088,Banana,Pune,Pune,26,77,1026,4.1,102.9,350,Sunny,25,2,High,139454,76393,Redirect to Nearby Market
2025-03-03 23:00:00,C167,Avocado,Kolkata,Pune,35,72,1001,3.9,67.3,108,Cloudy,31,1,High,81528,29679,Redirect to Nearby Market
2025-03-04 00:00:00,C140,Apple,Mumbai,Hyderabad,39,37,1031,6.6,103.7,340,Clear,20,4,Medium,36104,19161,Monitor Shipment
2025-03-04 01:00:00,C177,Avocado,Chennai,Pune,28,41,991,10.7,76.7,252,Rainy,33,1,High,52724,72285,Redirect to Nearby Market
2025-03-04 02:00:00,C073,Mango,Lucknow,Pune,27,43,1014,3.5,116.8,310,Cloudy,34,1,High,132806,70193,Redirect to Nearby Market
2025-03-04 03:00:00,C131,Mango,Pune,Delhi,34,58,995,24.9,46.2,110,Sunny,9,7,Low,12713,1017,Continue Route
2025-03-04 04:00:00,C113,Banana,Kolkata,Delhi,27,78,993,5.1,62.7,340,Storm,24,2,High,86249,26965,Redirect to Nearby Market
2025-03-04 05:00:00,C093,Mango,Jaipur,Pune,42,63,1031,22.1,2.7,243,Sunny,23,3,High,142346,74827,Redirect to Nearby Market
2025-03-04 06:00:00,C027,Mango,Pune,Mumbai,30,83,1005,8.1,49.5,38,Fog,22,3,High,138621,43984,Redirect to Nearby Market
2025-03-04 07:00:00,C200,Avocado,Mumbai,Mumbai,34,37,1001,4.2,11.4,87,Fog,31,1,High,69332,46496,Redirect to Nearby Market
2025-03-04 08:00:00,C230,Mango,Delhi,Chennai,21,33,1007,7.9,27.8,280,Fog,33,1,High,126890,53128,Redirect to Nearby Market
2025-03-04 09:00:00,C116,Banana,Ahmedabad,Mumbai,40,58,985,7.7,100.8,84,Sunny,14,6,Medium,17254,13794,Monitor Shipment
2025-03-04 10:00:00,C279,Apple,Kolkata,Bengaluru,32,71,993,1.7,66.6,141,Fog,6,8,Low,12974,1976,Continue Route
2025-03-04 11:00:00,C151,Avocado,Lucknow,Delhi,25,35,1016,18.0,110.8,147,Storm,12,6,Medium,26130,14030,Monitor Shipment
2025-03-04 12:00:00,C195,Orange,Hyderabad,Mumbai,31,92,1008,11.4,45.8,158,Storm,10,7,Low,9769,1622,Continue Route
2025-03-04 13:00:00,C221,Apple,Kolkata,Mumbai,40,44,990,8.0,112.7,119,Clear,9,7,Low,7808,3885,Continue Route
2025-03-04 14:00:00,C010,Avocado,Pune,Chennai,41,53,1009,2.8,1.7,254,Cloudy,34,1,High,93488,62972,Redirect to Nearby Market
2025-03-04 15:00:00,C140,Apple,Pune,Chennai,21,49,1012,5.1,110.5,49,Cloudy,26,2,High,105736,72895,Redirect to Nearby Market
2025-03-04 16:00:00,C050,Avocado,Pune,Mumbai,35,35,981,11.2,61.5,178,Clear,35,1,High,50467,74929,Redirect to Nearby Market
2025-03-04 17:00:00,C230,Mango,Chennai,Mumbai,24,47,989,12.1,114.7,166,Fog,29,1,High,135923,24291,Redirect to Nearby Market
2025-03-04 18:00:00,C272,Mango,Pune,Mumbai,25,91,1020,20.3,50.7,74,Sunny,11,7,Low,10381,4667,Continue Route
2025-03-04 19:00:00,C013,Orange,Bengaluru,Hyderabad,41,31,1001,5.3,11.8,308,Sunny,13,6,Medium,26771,9018,Monitor Shipment
2025-03-04 20:00:00,C224,Mango,Pune,Hyderabad,18,93,1026,23.8,17.0,267,Sunny,21,3,High,114060,78547,Redirect to Nearby Market
2025-03-04 21:00:00,C112,Banana,Chennai,Pune,24,43,1021,6.7,87.1,117,Cloudy,15,5,Medium,33317,18655,Monitor Shipment
2025-03-04 22:00:00,C285,Banana,Kolkata,Mumbai,32,26,1010,11.0,42.2,321,Rainy,18,4,Medium,23233,18036,Monitor Shipment
2025-03-04 23:00:00,C046,Mango,Lucknow,Pune,40,69,1015,11.8,63.3,175,Clear,25,2,High,116957,22275,Redirect to Nearby Market
2025-03-05 00:00:00,C165,Banana,Ahmedabad,Pune,39,85,981,9.3,73.8,151,Storm,26,2,High,113752,34128,Redirect to Nearby Market
2025-03-05 01:00:00,C009,Orange,Kolkata,Bengaluru,40,29,1016,0.6,84.1,331,Storm,33,1,High,101870,76982,Redirect to Nearby Market
2025-03-05 02:00:00,C001,Orange,Bengaluru,Bengaluru,22,42,1034,21.2,12.9,343,Clear,23,3,High,89238,35193,Redirect to Nearby Market
2025-03-05 03:00:00,C146,Avocado,Jaipur,Chennai,34,67,996,2.7,23.9,303,Storm,5,9,Low,8371,2008,Continue Route
2025-03-05 04:00:00,C031,Avocado,Mumbai,Delhi,29,25,1030,20.9,65.9,311,Cloudy,31,1,High,56130,57304,Redirect to Nearby Market
2025-03-05 05:00:00,C168,Avocado,Jaipur,Pune,26,76,1024,11.2,9.0,88,Storm,26,2,High,106925,33310,Redirect to Nearby Market
2025-03-05 06:00:00,C025,Banana,Chennai,Hyderabad,27,69,983,15.7,101.8,266,Rainy,32,1,High,95414,56097,Redirect to Nearby Market
2025-03-05 07:00:00,C213,Mango,Bengaluru,Hyderabad,38,36,1014,8.7,93.6,64,Cloudy,18,4,Medium,25581,5063,Monitor Shipment
2025-03-05 08:00:00,C272,Mango,Jaipur,Hyderabad,36,80,999,21.0,52.2,336,Storm,11,7,Low,9883,1960,Continue Route
2025-03-05 09:00:00,C165,Banana,Pune,Chennai,37,53,1021,23.2,103.6,326,Cloudy,27,1,High,139126,61243,Redirect to Nearby Market
2025-03-05 10:00:00,C047,Orange,Jaipur,Bengaluru,25,63,981,2.9,41.1,45,Rainy,16,5,Medium,37374,13573,Monitor Shipment
2025-03-05 11:00:00,C177,Banana,Mumbai,Pune,21,48,1033,22.8,98.5,68,Sunny,15,5,Medium,29216,16021,Monitor Shipment
2025-03-05 12:00:00,C074,Mango,Kolkata,Hyderabad,42,43,987,2.4,71.7,82,Storm,19,4,Medium,19767,13333,Monitor Shipment
2025-03-05 13:00:00,C051,Avocado,Lucknow,Delhi,32,70,1035,16.2,42.6,62,Cloudy,14,6,Medium,22781,14183,Monitor Shipment
2025-03-05 14:00:00,C239,Banana,Ahmedabad,Mumbai,37,62,1033,21.3,10.2,96,Cloudy,26,2,High,61269,74813,Redirect to Nearby Market
2025-03-05 15:00:00,C258,Banana,Kolkata,Chennai,20,43,1018,18.4,10.7,236,Storm,15,5,Medium,34514,8466,Monitor Shipment
2025-03-05 16:00:00,C033,Orange,Hyderabad,Delhi,33,73,982,17.5,106.5,179,Storm,20,4,Medium,16034,17014,Monitor Shipment
2025-03-05 17:00:00,C286,Avocado,Pune,Mumbai,35,82,1012,23.2,107.6,193,Sunny,23,3,High,105948,20988,Redirect to Nearby Market
2025-03-05 18:00:00,C217,Apple,Delhi,Chennai,25,70,1022,22.3,113.1,80,Cloudy,29,1,High,126699,54265,Redirect to Nearby Market
2025-03-05 19:00:00,C003,Mango,Kolkata,Mumbai,38,39,1029,22.6,81.5,297,Clear,8,8,Low,6984,4055,Continue Route
2025-03-05 20:00:00,C029,Avocado,Pune,Mumbai,22,91,991,5.7,99.3,77,Fog,24,2,High,141790,45371,Redirect to Nearby Market
2025-03-05 21:00:00,C018,Mango,Delhi,Delhi,29,63,995,18.4,29.9,206,Storm,29,1,High,51881,44193,Redirect to Nearby Market
2025-03-05 22:00:00,C025,Banana,Delhi,Chennai,37,28,1035,5.7,36.2,70,Storm,23,3,High,118812,61295,Redirect to Nearby Market
2025-03-05 23:00:00,C221,Apple,Kolkata,Bengaluru,37,54,1010,16.9,118.5,307,Sunny,16,5,Medium,30171,5509,Monitor Shipment
2025-03-06 00:00:00,C223,Mango,Hyderabad,Hyderabad,21,26,991,22.2,91.9,146,Sunny,14,6,Medium,49125,11124,Monitor Shipment
2025-03-06 01:00:00,C051,Mango,Delhi,Bengaluru,34,28,1034,17.1,63.5,285,Clear,19,4,Medium,36385,12672,Monitor Shipment
2025-03-06 02:00:00,C147,Orange,Jaipur,Bengaluru,24,38,1005,24.9,6.7,332,Cloudy,25,2,High,68956,33277,Redirect to Nearby Market
2025-03-06 03:00:00,C148,Mango,Pune,Chennai,29,94,1000,22.9,62.3,314,Storm,27,1,High,134534,78242,Redirect to Nearby Market
2025-03-06 04:00:00,C282,Banana,Pune,Pune,32,56,1022,4.5,25.3,181,Sunny,22,3,High,121056,67225,Redirect to Nearby Market
2025-03-06 05:00:00,C002,Orange,Mumbai,Chennai,36,74,1008,20.1,87.2,281,Clear,6,8,Low,11273,1800,Continue Route
2025-03-06 06:00:00,C113,Banana,Chennai,Hyderabad,38,85,1024,11.5,99.7,134,Clear,14,6,Medium,25742,15836,Monitor Shipment
2025-03-06 07:00:00,C235,Orange,Delhi,Hyderabad,34,67,1000,4.6,115.2,215,Sunny,14,6,Medium,47412,7203,Monitor Shipment
2025-03-06 08:00:00,C206,Avocado,Ahmedabad,Hyderabad,30,64,992,6.9,118.3,249,Rainy,17,5,Medium,41368,13666,Monitor Shipment
2025-03-06 09:00:00,C235,Orange,Jaipur,Pune,20,58,1026,22.2,11.6,261,Clear,18,4,Medium,28215,12553,Monitor Shipment
2025-03-06 10:00:00,C082,Banana,Lucknow,Delhi,38,69,1027,21.2,119.1,283,Cloudy,6,8,Low,8340,4120,Continue Route
2025-03-06 11:00:00,C268,Apple,Chennai,Pune,24,42,1019,6.9,113.2,251,Cloudy,21,3,High,118439,36995,Redirect to Nearby Market
2025-03-06 12:00:00,C080,Apple,Chennai,Bengaluru,32,40,1026,19.4,77.9,321,Sunny,7,8,Low,11772,3049,Continue Route
2025-03-06 13:00:00,C100,Mango,Hyderabad,Hyderabad,23,83,1024,1.5,90.8,150,Storm,8,8,Low,14531,1472,Continue Route
2025-03-06 14:00:00,C255,Mango,Chennai,Bengaluru,34,84,982,7.3,105.8,261,Clear,20,4,Medium,33988,13007,Monitor Shipment
2025-03-06 15:00:00,C189,Avocado,Bengaluru,Delhi,35,72,982,16.2,29.1,162,Clear,28,1,High,62670,68589,Redirect to Nearby Market
2025-03-06 16:00:00,C027,Mango,Jaipur,Hyderabad,22,66,1010,24.9,103.8,292,Fog,32,1,High,110092,46407,Redirect to Nearby Market
2025-03-06 17:00:00,C092,Avocado,Ahmedabad,Delhi,35,27,1018,22.3,1.2,53,Rainy,24,2,High,129715,56179,Redirect to Nearby Market
2025-03-06 18:00:00,C022,Avocado,Kolkata,Mumbai,21,41,1035,16.8,32.6,96,Storm,26,2,High,112367,49857,Redirect to Nearby Market
2025-03-06 19:00:00,C016,Mango,Hyderabad,Mumbai,32,68,1022,17.8,27.5,65,Fog,25,2,High,145379,22323,Redirect to Nearby Market
2025-03-06 20:00:00,C188,Orange,Chennai,Delhi,22,27,1029,1.3,68.6,268,Sunny,35,1,High,84521,42155,Redirect to Nearby Market
2025-03-06 21:00:00,C234,Orange,Delhi,Mumbai,24,33,1014,23.7,99.1,172,Fog,20,4,Medium,49593,15139,Monitor Shipment
2025-03-06 22:00:00,C043,Avocado,Hyderabad,Chennai,21,86,986,15.5,84.7,252,Storm,19,4,Medium,18174,18656,Monitor Shipment
2025-03-06 23:00:00,C077,Orange,Mumbai,Pune,27,91,1029,24.0,34.8,311,Fog,14,6,Medium,30650,16519,Monitor Shipment
2025-03-07 00:00:00,C162,Banana,Kolkata,Delhi,40,36,998,2.4,56.7,255,Sunny,24,2,High,93197,49854,Redirect to Nearby Market
2025-03-07 01:00:00,C281,Banana,Mumbai,Hyderabad,32,35,1004,16.0,68.4,59,Sunny,20,4,Medium,21409,12139,Monitor Shipment
2025-03-07 02:00:00,C246,Avocado,Jaipur,Pune,20,81,1000,11.9,30.6,223,Storm,18,4,Medium,37120,7265,Monitor Shipment
2025-03-07 03:00:00,C224,Apple,Lucknow,Bengaluru,19,78,983,5.1,4.0,191,Rainy,13,6,Medium,32352,15552,Monitor Shipment
2025-03-07 04:00:00,C291,Banana,Ahmedabad,Pune,23,46,1016,11.5,66.3,99,Cloudy,31,1,High,130782,21128,Redirect to Nearby Market
2025-03-07 05:00:00,C070,Orange,Mumbai,Delhi,33,67,1012,10.3,80.8,334,Storm,16,5,Medium,17822,6006,Monitor Shipment
2025-03-07 06:00:00,C170,Apple,Jaipur,Delhi,22,92,997,3.2,14.6,200,Storm,8,8,Low,9362,4155,Continue Route
2025-03-07 07:00:00,C075,Orange,Kolkata,Bengaluru,36,39,988,14.3,58.9,44,Cloudy,33,1,High,82092,36105,Redirect to Nearby Market
2025-03-07 08:00:00,C266,Mango,Delhi,Chennai,40,71,993,4.3,70.5,342,Storm,13,6,Medium,19015,12150,Monitor Shipment
2025-03-07 09:00:00,C015,Mango,Mumbai,Bengaluru,39,95,1025,11.9,49.2,318,Clear,26,2,High,123542,42883,Redirect to Nearby Market
2025-03-07 10:00:00,C226,Avocado,Kolkata,Bengaluru,18,72,1031,9.1,116.3,83,Storm,8,8,Low,14933,3452,Continue Route
2025-03-07 11:00:00,C184,Mango,Bengaluru,Delhi,33,31,983,5.2,37.7,248,Storm,21,3,High,73658,65517,Redirect to Nearby Market
2025-03-07 12:00:00,C029,Banana,Lucknow,Mumbai,22,46,1031,11.8,53.2,242,Sunny,12,6,Medium,30156,14240,Monitor Shipment
2025-03-07 13:00:00,C260,Avocado,Kolkata,Delhi,38,52,1028,3.9,89.0,189,Rainy,14,6,Medium,21363,15985,Monitor Shipment
2025-03-07 14:00:00,C271,Mango,Hyderabad,Chennai,32,43,992,1.0,38.7,103,Sunny,26,2,High,118704,32750,Redirect to Nearby Market
2025-03-07 15:00:00,C123,Mango,Chennai,Mumbai,19,75,1023,1.4,14.8,85,Clear,34,1,High,148695,58466,Redirect to Nearby Market
2025-03-07 16:00:00,C126,Apple,Chennai,Delhi,25,32,1033,1.6,24.1,186,Storm,23,3,High,68722,22364,Redirect to Nearby Market
2025-03-07 17:00:00,C023,Mango,Mumbai,Bengaluru,20,63,1016,23.6,64.2,277,Rainy,6,8,Low,12558,4208,Continue Route
2025-03-07 18:00:00,C207,Banana,Jaipur,Chennai,31,30,1007,24.1,4.1,270,Rainy,12,6,Medium,16763,17897,Monitor Shipment
2025-03-07 19:00:00,C207,Banana,Mumbai,Hyderabad,42,83,1009,9.7,2.9,245,Storm,12,6,Medium,37568,12751,Monitor Shipment
2025-03-07 20:00:00,C089,Mango,Ahmedabad,Chennai,20,83,987,17.0,78.3,277,Rainy,34,1,High,136773,31608,Redirect to Nearby Market
2025-03-07 21:00:00,C015,Mango,Pune,Chennai,35,57,1000,1.4,46.2,179,Fog,19,4,Medium,21808,14851,Monitor Shipment
2025-03-07 22:00:00,C294,Apple,Mumbai,Chennai,34,45,1007,21.2,39.7,142,Storm,7,8,Low,10145,1645,Continue Route
2025-03-07 23:00:00,C100,Orange,Hyderabad,Pune,27,40,1034,23.0,74.8,192,Storm,24,2,High,149168,48761,Redirect to Nearby Market
2025-03-08 00:00:00,C006,Banana,Ahmedabad,Delhi,38,30,984,18.8,100.4,98,Storm,18,4,Medium,18238,16128,Monitor Shipment
2025-03-08 01:00:00,C004,Orange,Kolkata,Bengaluru,32,33,1007,20.9,31.4,284,Cloudy,18,4,Medium,15323,7301,Monitor Shipment
2025-03-08 02:00:00,C014,Apple,Jaipur,Mumbai,37,50,1026,24.7,84.9,317,Storm,35,1,High,120049,66963,Redirect to Nearby Market
2025-03-08 03:00:00,C101,Avocado,Hyderabad,Bengaluru,19,28,1004,5.9,65.6,323,Cloudy,22,3,High,76756,31518,Redirect to Nearby Market
2025-03-08 04:00:00,C187,Orange,Mumbai,Pune,37,27,1019,4.8,2.7,109,Rainy,25,2,High,128816,55362,Redirect to Nearby Market
2025-03-08 05:00:00,C093,Orange,Bengaluru,Delhi,41,94,1010,10.8,50.7,184,Cloudy,19,4,Medium,26272,15665,Monitor Shipment
2025-03-08 06:00:00,C031,Avocado,Chennai,Chennai,40,83,1011,21.7,117.6,266,Rainy,27,1,High,53231,47087,Redirect to Nearby Market
2025-03-08 07:00:00,C291,Apple,Hyderabad,Pune,40,63,990,17.1,103.8,314,Clear,23,3,High,114638,22845,Redirect to Nearby Market
2025-03-08 08:00:00,C013,Mango,Chennai,Hyderabad,42,79,995,12.2,5.2,228,Cloudy,34,1,High,76803,66227,Redirect to Nearby Market
2025-03-08 09:00:00,C230,Banana,Hyderabad,Chennai,25,62,1002,8.6,108.2,97,Sunny,16,5,Medium,32674,11555,Monitor Shipment
2025-03-08 10:00:00,C280,Banana,Lucknow,Bengaluru,26,58,1026,4.8,31.6,128,Cloudy,24,2,High,59037,20353,Redirect to Nearby Market
2025-03-08 11:00:00,C291,Orange,Jaipur,Delhi,35,47,1023,17.4,23.0,291,Fog,22,3,High,51980,20108,Redirect to Nearby Market
2025-03-08 12:00:00,C178,Avocado,Lucknow,Mumbai,26,79,997,17.8,91.3,49,Fog,16,5,Medium,47624,8288,Monitor Shipment
2025-03-08 13:00:00,C113,Orange,Delhi,Pune,24,74,1010,14.3,119.5,288,Clear,32,1,High,132138,25552,Redirect to Nearby Market
2025-03-08 14:00:00,C038,Banana,Kolkata,Pune,36,55,1012,12.7,117.5,293,Storm,22,3,High,111390,39880,Redirect to Nearby Market
2025-03-08 15:00:00,C230,Mango,Ahmedabad,Delhi,35,36,1034,12.2,85.4,95,Storm,6,8,Low,13592,2884,Continue Route
2025-03-08 16:00:00,C102,Banana,Chennai,Mumbai,35,36,992,23.9,45.6,133,Rainy,15,5,Medium,24633,7451,Monitor Shipment
2025-03-08 17:00:00,C130,Avocado,Pune,Chennai,32,63,1024,22.2,16.4,48,Clear,8,8,Low,6916,3903,Continue Route
2025-03-08 18:00:00,C001,Banana,Pune,Bengaluru,24,36,996,16.5,68.6,242,Cloudy,20,4,Medium,40691,8212,Monitor Shipment
2025-03-08 19:00:00,C280,Orange,Lucknow,Delhi,28,54,1023,20.8,106.5,74,Sunny,7,8,Low,12812,3789,Continue Route
2025-03-08 20:00:00,C069,Avocado,Chennai,Chennai,18,63,1005,7.4,14.6,220,Rainy,8,8,Low,13475,3947,Continue Route
2025-03-08 21:00:00,C250,Avocado,Bengaluru,Delhi,32,57,984,15.1,94.3,31,Cloudy,21,3,High,147482,56961,Redirect to Nearby Market
2025-03-08 22:00:00,C232,Avocado,Bengaluru,Chennai,20,90,987,6.1,50.5,223,Rainy,34,1,High,126535,69227,Redirect to Nearby Market
2025-03-08 23:00:00,C267,Mango,Bengaluru,Chennai,18,62,1023,10.8,75.8,138,Rainy,5,9,Low,14736,3417,Continue Route
2025-03-09 00:00:00,C277,Mango,Lucknow,Bengaluru,39,95,1027,20.2,48.9,288,Cloudy,34,1,High,137700,42376,Redirect to Nearby Market
2025-03-09 01:00:00,C033,Orange,Bengaluru,Chennai,22,47,1024,24.0,58.8,336,Fog,32,1,High,94999,54085,Redirect to Nearby Market
2025-03-09 02:00:00,C245,Apple,Delhi,Chennai,24,31,1010,23.9,73.6,136,Sunny,19,4,Medium,43527,9237,Monitor Shipment
2025-03-09 03:00:00,C254,Avocado,Chennai,Pune,26,65,1030,1.8,103.2,57,Clear,27,1,High,84438,50123,Redirect to Nearby Market
2025-03-09 04:00:00,C083,Banana,Bengaluru,Delhi,29,38,996,8.8,85.2,136,Rainy,19,4,Medium,33604,9564,Monitor Shipment
2025-03-09 05:00:00,C194,Apple,Ahmedabad,Bengaluru,33,85,1005,20.5,5.4,252,Cloudy,34,1,High,101037,59739,Redirect to Nearby Market
2025-03-09 06:00:00,C259,Mango,Ahmedabad,Pune,27,28,1009,18.8,80.1,64,Cloudy,25,2,High,112960,30870,Redirect to Nearby Market
2025-03-09 07:00:00,C034,Apple,Ahmedabad,Mumbai,42,72,1024,22.0,65.5,244,Sunny,34,1,High,113051,51744,Redirect to Nearby Market
2025-03-09 08:00:00,C290,Avocado,Kolkata,Hyderabad,37,89,985,8.6,0.1,327,Sunny,12,6,Medium,31525,5620,Monitor Shipment
2025-03-09 09:00:00,C203,Orange,Ahmedabad,Mumbai,39,60,985,11.3,89.5,342,Sunny,13,6,Medium,17168,5592,Monitor Shipment
2025-03-09 10:00:00,C111,Avocado,Ahmedabad,Mumbai,31,68,1033,20.3,35.1,110,Storm,17,5,Medium,30522,11423,Monitor Shipment
2025-03-09 11:00:00,C062,Orange,Delhi,Delhi,25,87,1012,1.1,19.8,254,Cloudy,6,8,Low,13854,2845,Continue Route
2025-03-09 12:00:00,C241,Avocado,Lucknow,Mumbai,20,36,1028,18.3,97.1,144,Storm,31,1,High,76537,23057,Redirect to Nearby Market
2025-03-09 13:00:00,C122,Apple,Bengaluru,Mumbai,37,46,1032,2.9,39.8,35,Fog,32,1,High,126226,38482,Redirect to Nearby Market
2025-03-09 14:00:00,C143,Avocado,Pune,Mumbai,29,33,994,24.6,38.3,69,Cloudy,35,1,High,118305,49327,Redirect to Nearby Market
2025-03-09 15:00:00,C215,Apple,Pune,Mumbai,35,35,1023,5.5,59.6,202,Clear,27,1,High,106335,69102,Redirect to Nearby Market
2025-03-09 16:00:00,C207,Avocado,Delhi,Bengaluru,37,88,1018,16.1,79.8,343,Fog,18,4,Medium,48438,5865,Monitor Shipment
2025-03-09 17:00:00,C246,Mango,Lucknow,Pune,35,29,1020,17.7,3.8,204,Storm,30,1,High,121499,66927,Redirect to Nearby Market
2025-03-09 18:00:00,C144,Apple,Lucknow,Hyderabad,40,93,1014,2.6,100.2,204,Rainy,34,1,High,125266,31776,Redirect to Nearby Market
2025-03-09 19:00:00,C298,Apple,Mumbai,Bengaluru,40,34,1001,8.3,54.3,36,Storm,11,7,Low,12014,3201,Continue Route
2025-03-09 20:00:00,C058,Apple,Pune,Hyderabad,42,38,1021,0.7,94.2,307,Rainy,10,7,Low,5967,1980,Continue Route
2025-03-09 21:00:00,C097,Mango,Jaipur,Pune,39,65,1031,1.5,115.2,324,Sunny,23,3,High,102600,77426,Redirect to Nearby Market
2025-03-09 22:00:00,C072,Avocado,Hyderabad,Pune,32,26,1026,13.1,18.5,152,Storm,20,4,Medium,38371,13497,Monitor Shipment
2025-03-09 23:00:00,C120,Apple,Hyderabad,Bengaluru,27,58,1029,3.2,116.1,126,Storm,27,1,High,111778,46783,Redirect to Nearby Market
2025-03-10 00:00:00,C079,Avocado,Delhi,Hyderabad,38,91,985,18.4,71.7,129,Sunny,14,6,Medium,40320,14905,Monitor Shipment
2025-03-10 01:00:00,C172,Orange,Bengaluru,Pune,28,70,1000,19.4,76.9,255,Cloudy,20,4,Medium,31976,18644,Monitor Shipment
2025-03-10 02:00:00,C299,Banana,Chennai,Bengaluru,31,80,1008,4.5,72.4,87,Rainy,5,9,Low,11821,3944,Continue Route
2025-03-10 03:00:00,C144,Orange,Mumbai,Hyderabad,22,86,1003,23.4,33.3,102,Rainy,7,8,Low,6937,4850,Continue Route
2025-03-10 04:00:00,C187,Orange,Chennai,Mumbai,35,89,1004,18.1,91.9,214,Rainy,33,1,High,114402,21274,Redirect to Nearby Market
2025-03-10 05:00:00,C053,Banana,Kolkata,Chennai,32,46,1006,16.1,111.5,263,Cloudy,17,5,Medium,15728,10062,Monitor Shipment
2025-03-10 06:00:00,C093,Avocado,Bengaluru,Pune,42,76,982,22.8,58.3,259,Cloudy,15,5,Medium,29525,19564,Monitor Shipment
2025-03-10 07:00:00,C084,Orange,Lucknow,Bengaluru,21,95,1024,10.7,31.2,54,Sunny,19,4,Medium,28233,13532,Monitor Shipment
2025-03-10 08:00:00,C016,Banana,Kolkata,Chennai,41,91,1004,24.2,14.9,327,Storm,13,6,Medium,31940,18629,Monitor Shipment
2025-03-10 09:00:00,C233,Apple,Delhi,Delhi,41,35,984,4.3,46.0,259,Rainy,15,5,Medium,18573,17661,Monitor Shipment
2025-03-10 10:00:00,C113,Orange,Chennai,Delhi,32,85,986,9.1,86.9,101,Cloudy,28,1,High,77076,31869,Redirect to Nearby Market
2025-03-10 11:00:00,C029,Banana,Ahmedabad,Delhi,34,40,986,16.6,27.6,156,Sunny,23,3,High,93190,42226,Redirect to Nearby Market
2025-03-10 12:00:00,C228,Apple,Chennai,Delhi,32,28,1020,21.6,46.7,38,Clear,8,8,Low,10019,3303,Continue Route
2025-03-10 13:00:00,C156,Apple,Pune,Chennai,20,94,1024,22.5,3.7,282,Cloudy,13,6,Medium,40437,12476,Monitor Shipment
2025-03-10 14:00:00,C043,Banana,Kolkata,Pune,40,82,1015,13.3,11.1,316,Sunny,33,1,High,69261,34720,Redirect to Nearby Market
2025-03-10 15:00:00,C050,Banana,Mumbai,Chennai,18,70,1001,21.0,103.9,253,Rainy,7,8,Low,12869,4695,Continue Route
2025-03-10 16:00:00,C072,Apple,Delhi,Delhi,19,78,1015,16.4,80.6,280,Cloudy,22,3,High,84202,47648,Redirect to Nearby Market
2025-03-10 17:00:00,C254,Apple,Lucknow,Bengaluru,39,37,1017,24.2,110.9,197,Cloudy,25,2,High,63015,76714,Redirect to Nearby Market
2025-03-10 18:00:00,C251,Apple,Delhi,Pune,36,62,1016,15.7,77.4,59,Clear,24,2,High,122495,55069,Redirect to Nearby Market
2025-03-10 19:00:00,C198,Avocado,Kolkata,Delhi,41,65,986,0.8,82.2,103,Clear,12,6,Medium,20535,16327,Monitor Shipment
2025-03-10 20:00:00,C030,Avocado,Kolkata,Bengaluru,38,41,1024,11.4,61.5,290,Clear,9,7,Low,10029,3754,Continue Route
2025-03-10 21:00:00,C135,Orange,Jaipur,Chennai,35,31,994,1.7,79.5,88,Cloudy,5,9,Low,13153,3463,Continue Route
2025-03-10 22:00:00,C034,Banana,Lucknow,Mumbai,41,37,997,16.5,50.7,291,Fog,12,6,Medium,39918,15029,Monitor Shipment
2025-03-10 23:00:00,C177,Mango,Mumbai,Mumbai,25,88,1022,1.1,67.7,150,Rainy,8,8,Low,11358,2819,Continue Route
2025-03-11 00:00:00,C051,Mango,Ahmedabad,Chennai,28,59,1015,11.5,78.1,245,Storm,34,1,High,85332,59275,Redirect to Nearby Market
2025-03-11 01:00:00,C016,Mango,Mumbai,Chennai,37,68,995,18.2,50.9,296,Fog,24,2,High,95415,74211,Redirect to Nearby Market
